# truecount	recall	nodecounts	precision	adjaccuracy	truenodecounts	f1score	accuracy
2.430000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 9.918367346938775642e-01 9.918367346938775642e-01 9.900000000000000000e+01 9.959016393442623460e-01 9.918367346938775642e-01
6.850000000000000000e+02 4.802919708029196877e-01 9.300000000000000000e+01 3.066169617893755861e-01 2.505712109672505669e-02 9.600000000000000000e+01 3.742889647326507196e-01 2.505712109672505669e-02
3.450000000000000000e+02 9.942028985507246341e-01 9.300000000000000000e+01 9.828080229226361375e-01 9.772079772079772519e-01 9.900000000000000000e+01 9.884726224783861870e-01 9.772079772079772519e-01
1.970000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 9.949494949494949170e-01 9.949494949494949170e-01 9.900000000000000000e+01 9.974683544303797333e-01 9.949494949494949170e-01
3.370000000000000000e+02 2.937685459940652666e-01 9.300000000000000000e+01 7.734375000000000000e-01 3.484688489968321146e-02 6.600000000000000000e+01 4.258064516129032029e-01 3.484688489968321146e-02
5.700000000000000000e+01 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 2.400000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
7.500000000000000000e+01 9.466666666666666563e-01 9.300000000000000000e+01 8.160919540229885083e-01 3.901098901098901117e-01 5.100000000000000000e+01 8.765432098765432167e-01 3.901098901098901117e-01
6.000000000000000000e+01 7.333333333333332815e-01 9.300000000000000000e+01 7.457627118644067910e-01 5.000000000000000000e-01 4.300000000000000000e+01 7.394957983193277684e-01 5.000000000000000000e-01
1.720000000000000000e+02 6.569767441860464574e-01 9.300000000000000000e+01 9.658119658119658224e-01 4.822876653862569196e-02 7.000000000000000000e+01 7.820069204152249043e-01 4.822876653862569196e-02
3.310000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 9.821958456973294282e-01 9.821958456973294282e-01 9.900000000000000000e+01 9.910179640718562721e-01 9.821958456973294282e-01
7.370000000000000000e+02 4.016282225237449155e-01 9.300000000000000000e+01 5.967741935483871218e-01 3.307632137669013622e-02 9.700000000000000000e+01 4.801297648012976538e-01 3.307632137669013622e-02
4.870000000000000000e+02 6.509240246406571284e-01 9.300000000000000000e+01 9.937304075235109391e-01 8.995459704880817697e-02 9.900000000000000000e+01 7.866004962779156173e-01 8.995459704880817697e-02
1.290000000000000000e+02 1.000000000000000000e+00 9.300000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 9.900000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00
